"hour","min","second","x_raw","x_kal1","x_kal2","x_kal3","x_kal4","x_kal5","label"
0,2,18,-0.23,-0.23,-0.23,-0.15,-0.23,-0.23,820
0,2,18,-0.23,-0.23,-0.23,-0.18,-0.23,-0.23,822
0,2,18,-0.26,-0.23,-0.23,-0.21,-0.23,-0.23,824
0,2,18,-0.26,-0.23,-0.23,-0.22,-0.23,-0.23,821
0,2,18,-0.24,-0.23,-0.23,-0.23,-0.23,-0.23,821
0,2,18,-0.19,-0.23,-0.23,-0.22,-0.23,-0.23,812
0,2,19,-0.13,-0.23,-0.23,-0.16,-0.23,-0.23,863
0,2,19,-0.15,-0.23,-0.23,-0.16,-0.23,-0.23,864
0,2,19,-0.17,-0.23,-0.23,-0.16,-0.23,-0.23,863
0,2,19,-0.03,-0.23,-0.23,-0.15,-0.23,-0.23,868
0,2,20,-0.20,-0.23,-0.23,-0.22,-0.23,-0.23,877
0,2,20,-0.16,-0.22,-0.23,-0.21,-0.23,-0.23,877
0,2,20,-0.16,-0.22,-0.23,-0.20,-0.23,-0.23,877
0,2,20,-0.18,-0.22,-0.23,-0.20,-0.23,-0.23,878
0,2,20,-0.21,-0.22,-0.23,-0.20,-0.23,-0.23,878
0,2,20,-0.21,-0.22,-0.23,-0.20,-0.23,-0.23,876
0,2,20,-0.24,-0.22,-0.23,-0.20,-0.23,-0.23,878
0,2,20,-0.23,-0.22,-0.23,-0.20,-0.23,-0.23,877
0,2,20,-0.24,-0.22,-0.23,-0.21,-0.23,-0.23,876
0,2,20,-0.20,-0.22,-0.23,-0.21,-0.23,-0.23,878
0,2,20,-0.23,-0.22,-0.23,-0.21,-0.23,-0.23,878
0,2,20,-0.26,-0.22,-0.23,-0.22,-0.23,-0.23,878
0,2,20,-0.25,-0.22,-0.23,-0.22,-0.23,-0.23,879
0,2,20,-0.24,-0.22,-0.23,-0.23,-0.23,-0.23,877
0,2,20,-0.31,-0.22,-0.23,-0.24,-0.23,-0.23,879
0,2,20,-0.31,-0.23,-0.23,-0.26,-0.23,-0.23,879
0,2,20,-0.27,-0.23,-0.23,-0.26,-0.23,-0.23,880
0,2,20,-0.23,-0.23,-0.23,-0.25,-0.23,-0.23,880
0,2,20,-0.25,-0.23,-0.23,-0.25,-0.23,-0.23,885
0,2,20,-0.20,-0.23,-0.23,-0.24,-0.23,-0.23,874
0,2,20,-0.06,-0.23,-0.23,-0.22,-0.23,-0.23,886
0,2,20,-0.00,-0.22,-0.23,-0.18,-0.23,-0.23,885
0,2,21,-0.11,-0.22,-0.23,-0.13,-0.23,-0.23,890
0,2,21,-0.14,-0.22,-0.23,-0.13,-0.23,-0.23,882
0,2,21,-0.15,-0.22,-0.23,-0.14,-0.23,-0.23,879
0,2,21,-0.15,-0.22,-0.22,-0.14,-0.23,-0.23,879
0,2,21,-0.15,-0.22,-0.22,-0.14,-0.23,-0.23,880
0,2,21,-0.19,-0.22,-0.22,-0.15,-0.23,-0.23,879
0,2,21,-0.19,-0.22,-0.22,-0.16,-0.23,-0.23,878
0,2,21,-0.21,-0.22,-0.22,-0.16,-0.23,-0.23,878
0,2,21,-0.23,-0.22,-0.22,-0.18,-0.23,-0.23,880
0,2,21,-0.25,-0.22,-0.22,-0.19,-0.23,-0.23,879
0,2,21,-0.27,-0.22,-0.22,-0.21,-0.23,-0.23,877
0,2,21,-0.27,-0.22,-0.22,-0.22,-0.23,-0.23,871
0,2,21,-0.29,-0.22,-0.22,-0.24,-0.23,-0.23,870
0,2,21,-0.30,-0.22,-0.23,-0.25,-0.23,-0.23,879
0,2,21,-0.32,-0.22,-0.23,-0.27,-0.23,-0.23,891
0,2,21,-0.31,-0.22,-0.23,-0.28,-0.23,-0.23,875
0,2,21,-0.23,-0.22,-0.23,-0.27,-0.23,-0.23,878
0,2,21,-0.23,-0.22,-0.23,-0.26,-0.23,-0.23,883
0,2,21,-0.21,-0.22,-0.23,-0.25,-0.23,-0.23,883
0,2,21,-0.22,-0.22,-0.23,-0.24,-0.23,-0.23,884
0,2,21,-0.21,-0.22,-0.23,-0.24,-0.23,-0.23,894
0,2,21,-0.18,-0.22,-0.23,-0.23,-0.23,-0.23,884
0,2,21,-0.11,-0.22,-0.22,-0.19,-0.23,-0.23,887
0,2,21,-0.12,-0.22,-0.22,-0.17,-0.23,-0.23,887
0,2,22,-0.10,-0.22,-0.22,-0.14,-0.23,-0.23,887
0,2,22,-0.18,-0.22,-0.22,-0.15,-0.23,-0.23,893
0,2,22,-0.15,-0.22,-0.22,-0.15,-0.23,-0.23,889
0,2,22,-0.14,-0.22,-0.22,-0.15,-0.23,-0.23,890
0,2,22,-0.15,-0.21,-0.22,-0.15,-0.23,-0.23,898
0,2,22,-0.12,-0.21,-0.22,-0.14,-0.22,-0.23,889
0,2,22,-0.08,-0.21,-0.22,-0.14,-0.22,-0.23,887
0,2,22,-0.06,-0.21,-0.22,-0.12,-0.22,-0.23,889
0,2,22,-0.04,-0.21,-0.22,-0.10,-0.22,-0.23,890
0,2,22,-0.09,-0.21,-0.22,-0.09,-0.22,-0.23,890
0,2,22,-0.09,-0.21,-0.22,-0.09,-0.22,-0.23,889
0,2,22,-0.07,-0.20,-0.22,-0.09,-0.22,-0.23,887
0,2,22,-0.12,-0.20,-0.22,-0.10,-0.22,-0.23,890
0,2,22,-0.12,-0.20,-0.22,-0.10,-0.22,-0.23,891
0,2,22,-0.10,-0.20,-0.22,-0.10,-0.22,-0.23,892
0,2,22,-0.12,-0.20,-0.22,-0.10,-0.22,-0.23,891
0,2,22,-0.09,-0.20,-0.22,-0.10,-0.22,-0.23,886
0,2,22,-0.03,-0.20,-0.21,-0.09,-0.22,-0.23,892
0,2,22,0.02,-0.20,-0.21,-0.08,-0.22,-0.23,889
0,2,22,0.00,-0.19,-0.21,-0.07,-0.22,-0.23,891
0,2,22,-0.05,-0.19,-0.21,-0.06,-0.22,-0.23,890
0,2,22,-0.05,-0.19,-0.21,-0.06,-0.22,-0.23,901
0,2,22,-0.03,-0.19,-0.21,-0.06,-0.22,-0.23,891
0,2,22,-0.04,-0.19,-0.21,-0.05,-0.22,-0.23,891
0,2,22,-0.03,-0.19,-0.21,-0.05,-0.22,-0.23,892
0,2,23,-0.11,-0.18,-0.21,-0.06,-0.22,-0.23,891
0,2,23,-0.19,-0.16,-0.20,-0.11,-0.21,-0.22,896
0,2,23,-0.01,-0.16,-0.20,-0.09,-0.21,-0.22,893
0,2,23,0.05,-0.16,-0.19,-0.06,-0.21,-0.22,891
0,2,23,-0.00,-0.15,-0.19,-0.03,-0.21,-0.22,891
0,2,23,-0.07,-0.15,-0.19,-0.05,-0.21,-0.22,891
0,2,24,-0.08,-0.14,-0.18,-0.07,-0.20,-0.22,894
0,2,24,-0.17,-0.14,-0.18,-0.08,-0.20,-0.22,895
0,2,24,-0.17,-0.14,-0.18,-0.10,-0.20,-0.22,894
0,2,24,-0.15,-0.14,-0.18,-0.11,-0.20,-0.22,895
0,2,25,-0.13,-0.13,-0.17,-0.09,-0.20,-0.22,896
0,2,25,-0.14,-0.13,-0.17,-0.10,-0.20,-0.22,897
0,2,25,-0.15,-0.13,-0.17,-0.11,-0.20,-0.22,897
0,2,25,-0.18,-0.13,-0.17,-0.12,-0.20,-0.22,897
0,2,25,-0.21,-0.13,-0.17,-0.13,-0.20,-0.22,898
0,2,25,-0.21,-0.13,-0.17,-0.17,-0.20,-0.22,897
0,2,25,-0.17,-0.13,-0.17,-0.17,-0.20,-0.22,897
0,2,25,-0.18,-0.13,-0.17,-0.17,-0.20,-0.22,887
0,2,25,-0.03,-0.13,-0.17,-0.15,-0.20,-0.22,897
0,2,25,-0.01,-0.13,-0.17,-0.13,-0.20,-0.22,899
0,2,25,-0.03,-0.13,-0.17,-0.07,-0.19,-0.22,898
0,2,25,-0.06,-0.13,-0.17,-0.06,-0.19,-0.22,904
0,2,25,-0.09,-0.13,-0.17,-0.07,-0.19,-0.22,900
0,2,25,-0.08,-0.12,-0.17,-0.07,-0.19,-0.22,899
0,2,25,0.00,-0.12,-0.16,-0.06,-0.19,-0.22,899
0,2,25,0.05,-0.12,-0.16,-0.04,-0.19,-0.22,898
0,2,25,-0.04,-0.12,-0.16,-0.04,-0.19,-0.22,898
0,2,25,-0.09,-0.12,-0.16,-0.05,-0.19,-0.22,897
0,2,26,-0.11,-0.12,-0.16,-0.06,-0.19,-0.22,897
0,2,26,-0.18,-0.12,-0.16,-0.09,-0.19,-0.22,896
0,2,26,-0.17,-0.12,-0.16,-0.10,-0.19,-0.22,898
0,2,26,-0.09,-0.12,-0.16,-0.10,-0.19,-0.22,896
0,2,26,-0.06,-0.12,-0.16,-0.10,-0.19,-0.22,898
0,2,26,-0.01,-0.12,-0.16,-0.08,-0.19,-0.22,899
0,2,26,0.02,-0.11,-0.16,-0.04,-0.19,-0.22,896
0,2,26,-0.05,-0.11,-0.16,-0.05,-0.19,-0.22,899
0,2,26,-0.15,-0.11,-0.16,-0.07,-0.19,-0.22,897
0,2,26,-0.48,-0.12,-0.16,-0.16,-0.19,-0.22,893
0,2,26,0.13,-0.11,-0.16,-0.04,-0.19,-0.22,897
0,2,26,0.16,-0.11,-0.15,0.06,-0.18,-0.22,899
0,2,26,-0.19,-0.11,-0.15,-0.07,-0.18,-0.22,898
0,2,26,-0.78,-0.12,-0.16,-0.45,-0.19,-0.22,898
0,2,26,-0.93,-0.12,-0.16,-0.70,-0.19,-0.22,899
0,2,26,0.22,-0.12,-0.16,0.07,-0.19,-0.22,894
0,2,26,-0.13,-0.12,-0.16,-0.16,-0.19,-0.22,904
0,2,26,-0.09,-0.12,-0.16,-0.13,-0.19,-0.22,893
0,2,27,-0.24,-0.15,-0.16,-0.24,-0.19,-0.22,895
0,2,27,-0.20,-0.15,-0.16,-0.23,-0.19,-0.22,900
0,2,27,-0.20,-0.15,-0.16,-0.23,-0.19,-0.22,891
0,2,27,-0.20,-0.15,-0.17,-0.22,-0.19,-0.22,896
0,2,27,-0.22,-0.15,-0.17,-0.22,-0.19,-0.22,891
0,2,27,-0.25,-0.15,-0.17,-0.22,-0.19,-0.22,896
0,2,27,-0.28,-0.15,-0.17,-0.23,-0.19,-0.22,896
0,2,27,-0.30,-0.16,-0.17,-0.24,-0.19,-0.22,897
0,2,27,-0.32,-0.16,-0.17,-0.25,-0.19,-0.22,889
0,2,27,-0.23,-0.17,-0.17,-0.26,-0.19,-0.22,899
0,2,27,-0.22,-0.17,-0.17,-0.25,-0.19,-0.22,899
0,2,27,-0.23,-0.17,-0.17,-0.25,-0.19,-0.22,897
0,2,27,-0.23,-0.17,-0.17,-0.24,-0.19,-0.22,898
0,2,27,-0.25,-0.17,-0.17,-0.24,-0.19,-0.22,897
0,2,28,-0.36,-0.18,-0.18,-0.26,-0.19,-0.22,898
0,2,28,-0.36,-0.18,-0.18,-0.28,-0.19,-0.22,897
0,2,28,-0.34,-0.18,-0.18,-0.29,-0.19,-0.22,897
0,2,28,-0.25,-0.19,-0.18,-0.28,-0.19,-0.22,898
0,2,28,-0.19,-0.19,-0.18,-0.26,-0.19,-0.22,897
0,2,28,-0.20,-0.19,-0.18,-0.25,-0.19,-0.22,898
0,2,28,-0.22,-0.18,-0.18,-0.17,-0.19,-0.22,898
0,2,28,-0.26,-0.18,-0.18,-0.18,-0.19,-0.22,896
0,2,28,-0.28,-0.19,-0.18,-0.20,-0.19,-0.22,902
0,2,28,-0.26,-0.19,-0.18,-0.22,-0.19,-0.22,900
0,2,28,-0.23,-0.19,-0.18,-0.22,-0.19,-0.22,894
0,2,28,-0.23,-0.19,-0.18,-0.23,-0.19,-0.22,897
0,2,28,-0.27,-0.19,-0.18,-0.24,-0.19,-0.22,897
0,2,28,-0.29,-0.19,-0.18,-0.24,-0.19,-0.22,894
0,2,28,-0.25,-0.19,-0.19,-0.25,-0.20,-0.22,890
0,2,28,-0.23,-0.19,-0.19,-0.25,-0.20,-0.22,886
0,2,29,-0.23,-0.20,-0.19,-0.24,-0.20,-0.22,883
0,2,29,-0.23,-0.20,-0.19,-0.24,-0.20,-0.22,890
0,2,29,-0.25,-0.20,-0.19,-0.24,-0.20,-0.22,882
0,2,29,-0.28,-0.20,-0.19,-0.25,-0.20,-0.22,878
0,2,29,-0.23,-0.20,-0.19,-0.25,-0.20,-0.22,872
0,2,29,-0.20,-0.20,-0.19,-0.23,-0.20,-0.22,866
0,2,29,-0.24,-0.20,-0.19,-0.23,-0.20,-0.22,879
0,2,29,-0.27,-0.20,-0.19,-0.24,-0.20,-0.22,868
0,2,29,-0.28,-0.20,-0.19,-0.24,-0.20,-0.22,870
0,2,29,-0.26,-0.20,-0.19,-0.25,-0.20,-0.22,884
0,2,29,-0.25,-0.20,-0.19,-0.25,-0.20,-0.22,875
0,2,29,-0.23,-0.20,-0.19,-0.24,-0.20,-0.22,877
0,2,29,-0.23,-0.20,-0.19,-0.24,-0.20,-0.22,878
0,2,29,-0.22,-0.20,-0.19,-0.24,-0.20,-0.22,869
0,2,29,-0.23,-0.20,-0.19,-0.24,-0.20,-0.22,873
0,2,29,-0.24,-0.21,-0.19,-0.24,-0.20,-0.22,870
0,2,29,-0.27,-0.21,-0.19,-0.24,-0.20,-0.22,882
0,2,29,-0.25,-0.21,-0.19,-0.24,-0.20,-0.22,896
0,2,29,-0.24,-0.21,-0.19,-0.24,-0.20,-0.22,902
0,2,29,-0.22,-0.21,-0.19,-0.24,-0.20,-0.22,897
0,2,29,-0.25,-0.21,-0.19,-0.24,-0.20,-0.22,892
0,2,29,-0.26,-0.21,-0.19,-0.24,-0.20,-0.22,889
0,2,29,-0.28,-0.21,-0.20,-0.25,-0.20,-0.22,904
0,2,29,-0.24,-0.21,-0.20,-0.25,-0.20,-0.22,898
0,2,30,-0.24,-0.21,-0.20,-0.25,-0.20,-0.22,883
0,2,30,-0.25,-0.21,-0.20,-0.25,-0.20,-0.22,902
0,2,30,-0.27,-0.21,-0.20,-0.25,-0.20,-0.22,893
0,2,30,-0.25,-0.21,-0.20,-0.25,-0.20,-0.22,890
0,2,30,-0.26,-0.21,-0.20,-0.25,-0.20,-0.22,883
0,2,30,-0.25,-0.21,-0.20,-0.25,-0.20,-0.22,886
0,2,30,-0.28,-0.21,-0.20,-0.25,-0.20,-0.22,886
0,2,30,-0.26,-0.21,-0.20,-0.25,-0.20,-0.22,871
0,2,30,-0.27,-0.22,-0.20,-0.25,-0.20,-0.22,885
0,2,30,-0.24,-0.22,-0.20,-0.25,-0.20,-0.22,893
0,2,30,-0.25,-0.22,-0.20,-0.25,-0.20,-0.22,897
0,2,30,-0.33,-0.22,-0.20,-0.26,-0.20,-0.22,896
0,2,30,-0.31,-0.22,-0.20,-0.26,-0.20,-0.22,898
0,2,30,-0.30,-0.22,-0.20,-0.27,-0.20,-0.22,895
0,2,30,-0.35,-0.22,-0.20,-0.28,-0.20,-0.22,902
0,2,30,-0.41,-0.23,-0.21,-0.31,-0.21,-0.22,895
0,2,30,-0.40,-0.23,-0.21,-0.33,-0.21,-0.22,894
0,2,30,-0.39,-0.23,-0.21,-0.35,-0.21,-0.22,897
0,2,30,-0.20,-0.23,-0.21,-0.31,-0.21,-0.22,894
0,2,30,-0.33,-0.23,-0.21,-0.32,-0.21,-0.22,893
0,2,31,-0.29,-0.24,-0.22,-0.28,-0.21,-0.22,886
0,2,31,-0.17,-0.24,-0.22,-0.25,-0.21,-0.22,885
0,2,31,-0.06,-0.23,-0.21,-0.12,-0.21,-0.22,886
0,2,31,-0.28,-0.23,-0.21,-0.18,-0.21,-0.22,886
0,2,31,-0.40,-0.24,-0.22,-0.35,-0.21,-0.22,887
0,2,31,-0.14,-0.24,-0.22,-0.20,-0.21,-0.22,887
0,2,31,-0.13,-0.24,-0.22,-0.17,-0.21,-0.22,888
0,2,31,-0.18,-0.23,-0.22,-0.18,-0.21,-0.22,888
0,2,31,-0.14,-0.23,-0.21,-0.17,-0.21,-0.22,886
0,2,32,-0.02,-0.24,-0.22,-0.05,-0.21,-0.22,883
0,2,32,-0.21,-0.24,-0.22,-0.12,-0.21,-0.22,884
0,2,32,-0.44,-0.24,-0.22,-0.26,-0.21,-0.22,885
0,2,32,-0.23,-0.24,-0.22,-0.27,-0.22,-0.22,885
0,2,32,-0.14,-0.24,-0.22,-0.22,-0.21,-0.22,886
0,2,32,-0.35,-0.24,-0.22,-0.26,-0.22,-0.22,886
0,2,32,-0.26,-0.24,-0.22,-0.26,-0.22,-0.22,883
0,2,32,-0.33,-0.24,-0.22,-0.27,-0.22,-0.22,886
0,2,32,0.20,-0.24,-0.22,-0.18,-0.22,-0.22,885
0,2,32,-0.50,-0.24,-0.22,-0.31,-0.22,-0.22,885
0,2,32,-0.25,-0.24,-0.22,-0.28,-0.22,-0.22,885
0,2,32,-0.24,-0.25,-0.23,-0.31,-0.22,-0.22,885
0,2,32,-0.21,-0.25,-0.23,-0.31,-0.22,-0.22,889
0,2,33,-0.32,-0.25,-0.23,-0.30,-0.22,-0.22,887
0,2,33,-0.30,-0.25,-0.23,-0.30,-0.22,-0.22,882
0,2,33,-0.60,-0.26,-0.23,-0.35,-0.22,-0.22,874
0,2,33,-0.24,-0.26,-0.23,-0.32,-0.22,-0.22,873
0,2,33,-0.26,-0.26,-0.24,-0.31,-0.22,-0.22,878
0,2,33,-0.29,-0.26,-0.24,-0.31,-0.22,-0.22,881
0,2,33,-0.34,-0.26,-0.24,-0.31,-0.22,-0.22,882
0,2,33,-0.16,-0.26,-0.24,-0.28,-0.22,-0.22,884
0,2,33,-0.23,-0.26,-0.24,-0.27,-0.22,-0.22,887
0,2,33,-0.28,-0.26,-0.24,-0.27,-0.22,-0.22,883
0,2,33,-0.33,-0.26,-0.24,-0.28,-0.22,-0.22,882
0,2,33,-0.19,-0.26,-0.24,-0.28,-0.22,-0.22,882
0,2,33,-0.46,-0.27,-0.24,-0.32,-0.23,-0.22,874
0,2,33,-0.27,-0.27,-0.24,-0.31,-0.23,-0.22,864
0,2,33,-0.39,-0.27,-0.24,-0.33,-0.23,-0.22,856
0,2,33,-0.20,-0.27,-0.24,-0.29,-0.23,-0.22,835
0,2,33,-0.35,-0.27,-0.24,-0.31,-0.23,-0.22,474
0,2,33,-0.29,-0.27,-0.24,-0.30,-0.23,-0.22,388
0,2,33,-0.34,-0.27,-0.24,-0.31,-0.23,-0.22,390
0,2,33,-0.23,-0.27,-0.24,-0.29,-0.23,-0.22,402
0,2,33,-0.47,-0.27,-0.24,-0.34,-0.23,-0.22,829
0,2,33,-0.20,-0.27,-0.24,-0.27,-0.23,-0.22,822
0,2,33,-0.14,-0.27,-0.24,-0.23,-0.23,-0.22,410
0,2,33,-0.35,-0.27,-0.24,-0.27,-0.23,-0.22,393
0,2,33,-0.04,-0.27,-0.24,-0.19,-0.23,-0.22,796
0,2,33,-0.41,-0.27,-0.24,-0.29,-0.23,-0.22,847
0,2,34,-0.37,-0.27,-0.25,-0.32,-0.23,-0.22,755
0,2,34,-0.26,-0.27,-0.25,-0.30,-0.23,-0.22,634
0,2,34,-0.24,-0.27,-0.25,-0.32,-0.23,-0.22,822
0,2,34,-0.21,-0.27,-0.25,-0.27,-0.23,-0.22,847
0,2,34,-0.42,-0.27,-0.25,-0.33,-0.23,-0.22,736
0,2,34,-0.40,-0.28,-0.25,-0.36,-0.23,-0.22,438
0,2,34,-0.29,-0.28,-0.25,-0.32,-0.23,-0.22,444
0,2,34,-0.21,-0.28,-0.25,-0.32,-0.23,-0.22,596
0,2,34,-0.04,-0.27,-0.25,-0.15,-0.23,-0.22,454
0,2,34,-0.27,-0.27,-0.25,-0.21,-0.23,-0.22,805
0,2,34,-0.28,-0.27,-0.25,-0.24,-0.23,-0.22,856
0,2,34,-0.44,-0.28,-0.25,-0.32,-0.23,-0.22,533
0,2,34,-0.45,-0.28,-0.25,-0.37,-0.24,-0.22,505
0,2,34,-0.28,-0.28,-0.25,-0.34,-0.24,-0.22,788
0,2,34,-0.37,-0.28,-0.25,-0.35,-0.24,-0.22,861
0,2,34,-0.14,-0.28,-0.25,-0.26,-0.24,-0.22,875
0,2,35,-0.38,-0.28,-0.26,-0.35,-0.24,-0.22,388
0,2,35,-0.07,-0.28,-0.26,-0.27,-0.24,-0.22,367
0,2,35,-0.18,-0.28,-0.26,-0.24,-0.24,-0.22,665
0,2,35,-0.27,-0.28,-0.26,-0.25,-0.24,-0.22,853
0,2,35,-0.12,-0.28,-0.26,-0.21,-0.24,-0.22,865
0,2,35,-0.30,-0.28,-0.26,-0.24,-0.24,-0.22,844
0,2,35,-0.22,-0.27,-0.26,-0.22,-0.24,-0.22,359
0,2,35,-0.21,-0.27,-0.25,-0.21,-0.24,-0.22,844
0,2,35,-0.15,-0.27,-0.25,-0.20,-0.24,-0.22,683
0,2,35,-0.50,-0.27,-0.26,-0.26,-0.24,-0.22,662
0,2,35,-0.16,-0.27,-0.25,-0.24,-0.24,-0.22,865
0,2,35,-0.24,-0.27,-0.25,-0.24,-0.24,-0.22,879
0,2,35,-0.17,-0.27,-0.26,-0.26,-0.24,-0.22,869
0,2,35,-0.15,-0.27,-0.26,-0.22,-0.24,-0.22,860
0,2,35,-0.33,-0.27,-0.26,-0.26,-0.24,-0.22,851
0,2,35,-0.38,-0.28,-0.26,-0.32,-0.24,-0.22,835
0,2,35,-0.18,-0.27,-0.26,-0.28,-0.24,-0.22,844
0,2,35,-0.15,-0.27,-0.26,-0.23,-0.24,-0.22,840
0,2,36,-0.21,-0.27,-0.26,-0.20,-0.24,-0.22,873
0,2,36,-0.28,-0.27,-0.26,-0.25,-0.24,-0.22,892
0,2,36,0.06,-0.27,-0.26,-0.16,-0.24,-0.22,884
0,2,36,-0.36,-0.27,-0.26,-0.25,-0.24,-0.22,883
0,2,36,-0.38,-0.27,-0.26,-0.27,-0.24,-0.22,881
0,2,36,-0.32,-0.27,-0.26,-0.30,-0.24,-0.22,881
0,2,36,-0.20,-0.27,-0.26,-0.26,-0.24,-0.22,883
0,2,36,-0.32,-0.27,-0.26,-0.28,-0.24,-0.22,880
0,2,36,0.27,-0.26,-0.25,-0.11,-0.24,-0.22,876
0,2,36,0.01,-0.26,-0.25,-0.11,-0.24,-0.22,876
0,2,36,-0.17,-0.26,-0.25,-0.15,-0.24,-0.22,876
0,2,36,-0.20,-0.26,-0.25,-0.17,-0.24,-0.22,883
0,2,36,-0.05,-0.26,-0.25,-0.18,-0.24,-0.22,877
0,2,36,-0.63,-0.26,-0.25,-0.43,-0.24,-0.22,881
0,2,36,-0.18,-0.26,-0.25,-0.15,-0.24,-0.22,883
0,2,36,-0.34,-0.26,-0.25,-0.24,-0.24,-0.22,883
0,2,36,-0.36,-0.26,-0.25,-0.30,-0.24,-0.22,883
0,2,36,-0.41,-0.26,-0.25,-0.35,-0.24,-0.22,880
0,2,36,-0.23,-0.27,-0.26,-0.34,-0.24,-0.23,879
0,2,36,-0.16,-0.27,-0.26,-0.26,-0.24,-0.23,879
0,2,37,-0.30,-0.26,-0.25,-0.23,-0.24,-0.22,878
0,2,37,-0.25,-0.26,-0.25,-0.24,-0.24,-0.22,875
0,2,37,-0.31,-0.27,-0.26,-0.33,-0.24,-0.23,875
0,2,37,-0.49,-0.27,-0.26,-0.39,-0.24,-0.23,875
0,2,37,-0.14,-0.27,-0.26,-0.29,-0.24,-0.23,878
0,2,37,-0.07,-0.27,-0.26,-0.19,-0.24,-0.23,879
0,2,37,-0.38,-0.26,-0.26,-0.27,-0.24,-0.23,870
0,2,37,-0.32,-0.26,-0.26,-0.30,-0.24,-0.23,868
0,2,37,-0.58,-0.27,-0.26,-0.40,-0.24,-0.23,885
0,2,37,-0.15,-0.26,-0.25,-0.13,-0.24,-0.23,878
0,2,37,-0.14,-0.26,-0.25,-0.14,-0.24,-0.23,871
0,2,37,-0.30,-0.26,-0.25,-0.19,-0.24,-0.23,860
0,2,37,-0.23,-0.26,-0.25,-0.21,-0.24,-0.23,846
0,2,37,-0.60,-0.26,-0.26,-0.33,-0.24,-0.23,845
0,2,37,-0.30,-0.26,-0.26,-0.32,-0.24,-0.23,859
0,2,37,0.04,-0.26,-0.25,-0.19,-0.24,-0.23,860
0,2,37,-0.35,-0.26,-0.25,-0.27,-0.24,-0.23,858
0,2,37,-0.34,-0.26,-0.25,-0.30,-0.24,-0.23,849
0,2,37,-0.15,-0.26,-0.25,-0.24,-0.24,-0.23,831
0,2,37,-0.57,-0.26,-0.26,-0.38,-0.24,-0.23,822
0,2,37,-0.48,-0.27,-0.26,-0.43,-0.24,-0.23,830
0,2,37,-0.26,-0.27,-0.26,-0.35,-0.24,-0.23,827
0,2,37,-0.27,-0.27,-0.26,-0.32,-0.24,-0.23,825
0,2,37,-0.31,-0.27,-0.26,-0.31,-0.25,-0.23,803
0,2,37,-0.20,-0.27,-0.26,-0.28,-0.25,-0.23,826
0,2,38,-0.30,-0.27,-0.26,-0.29,-0.25,-0.23,828
0,2,38,-0.22,-0.26,-0.25,-0.19,-0.24,-0.23,811
0,2,38,-0.19,-0.26,-0.25,-0.19,-0.24,-0.23,810
0,2,38,-0.21,-0.26,-0.25,-0.20,-0.24,-0.23,817
0,2,38,-0.33,-0.26,-0.25,-0.23,-0.24,-0.23,809
0,2,38,-0.35,-0.26,-0.26,-0.26,-0.24,-0.23,815
0,2,38,-0.17,-0.26,-0.25,-0.23,-0.24,-0.23,815
0,2,38,-0.35,-0.26,-0.26,-0.26,-0.24,-0.23,819
0,2,38,-0.42,-0.26,-0.26,-0.31,-0.24,-0.23,815
0,2,38,-0.37,-0.26,-0.26,-0.33,-0.25,-0.23,815
0,2,38,0.04,-0.26,-0.25,-0.21,-0.24,-0.23,789
0,2,38,-0.23,-0.26,-0.25,-0.22,-0.24,-0.23,781
0,2,38,-0.16,-0.26,-0.25,-0.20,-0.24,-0.23,784
0,2,38,-0.12,-0.26,-0.25,-0.23,-0.24,-0.23,783
0,2,38,-0.32,-0.26,-0.26,-0.26,-0.24,-0.23,809
0,2,38,-0.19,-0.26,-0.25,-0.24,-0.24,-0.23,822
0,2,38,-0.43,-0.26,-0.26,-0.28,-0.24,-0.23,815
0,2,38,-0.35,-0.26,-0.26,-0.30,-0.25,-0.23,814
0,2,38,-0.19,-0.26,-0.26,-0.25,-0.24,-0.23,814
0,2,38,-0.39,-0.26,-0.26,-0.31,-0.25,-0.23,813
0,2,38,0.07,-0.26,-0.25,-0.20,-0.24,-0.23,789
0,2,39,-0.21,-0.25,-0.25,-0.19,-0.24,-0.23,787
0,2,39,-0.67,-0.26,-0.26,-0.33,-0.25,-0.23,780
0,2,39,-0.06,-0.26,-0.26,-0.24,-0.25,-0.23,786
0,2,39,-0.17,-0.26,-0.26,-0.20,-0.25,-0.23,800
0,2,39,-0.27,-0.26,-0.26,-0.23,-0.25,-0.23,810
0,2,39,-0.06,-0.26,-0.25,-0.19,-0.25,-0.23,804
0,2,39,-0.24,-0.26,-0.25,-0.21,-0.25,-0.23,809
0,2,39,-0.26,-0.26,-0.25,-0.22,-0.25,-0.23,802
0,2,39,-0.20,-0.26,-0.25,-0.22,-0.24,-0.23,803
0,2,39,-0.44,-0.26,-0.26,-0.26,-0.25,-0.23,800
0,2,39,0.39,-0.25,-0.25,-0.11,-0.24,-0.23,804
0,2,39,-0.14,-0.25,-0.25,-0.13,-0.24,-0.23,811
0,2,39,-0.11,-0.25,-0.25,-0.12,-0.24,-0.23,807
0,2,39,-0.40,-0.25,-0.25,-0.21,-0.24,-0.23,806
0,2,39,-0.44,-0.25,-0.25,-0.31,-0.24,-0.23,799
0,2,39,0.10,-0.25,-0.25,-0.11,-0.24,-0.23,784
0,2,39,0.01,-0.24,-0.25,-0.04,-0.24,-0.23,765
0,2,39,-0.48,-0.25,-0.25,-0.39,-0.24,-0.23,774
